payment_type,payment_installments,seller_city,seller_state,review_score,order_status,product_category_name_english,customer_city,customer_state,order_purchase_year,order_purchase_mon,expected_vs_shipdate
credit_card,1,sao paulo,SP,5,delivered,fashion_bags_accessories,sao paulo,SP,2017,Sep,1
credit_card,1,sao paulo,SP,5,delivered,fashion_bags_accessories,sao paulo,SP,2017,Sep,1
credit_card,1,sao paulo,SP,5,delivered,fashion_bags_accessories,sao paulo,SP,2017,Sep,1
credit_card,1,sao paulo,SP,5,delivered,fashion_bags_accessories,sao paulo,SP,2017,Sep,1
credit_card,1,sao paulo,SP,1,delivered,electronics,candeias,BA,2018,Jan,18
credit_card,10,joinville,SC,4,delivered,bed_bath_table,sao paulo,SP,2017,Dec,14
credit_card,1,sao paulo,SP,5,delivered,stationery,sao jose dos campos,SP,2017,Jan,31
credit_card,2,baependi,MG,5,delivered,housewares,sao paulo,SP,2017,Oct,15
credit_card,2,brusque,SC,4,delivered,bed_bath_table,jundiai,SP,2018,Aug,-1
credit_card,8,votorantim,SP,3,delivered,bed_bath_table,belo horizonte,MG,2017,Sep,8
credit_card,2,divinopolis,MG,5,delivered,housewares,betim,MG,2018,Jul,10
credit_card,4,sao paulo,SP,5,delivered,cool_stuff,fortaleza,CE,2017,May,21
credit_card,6,sao jose do rio preto,SP,5,delivered,garden_tools,belem,PA,2017,Nov,11
credit_card,6,sao jose do rio preto,SP,5,delivered,garden_tools,belem,PA,2017,Nov,11
boleto,1,sao jose dos pinhais,PR,5,delivered,garden_tools,jundiai,SP,2018,Mar,7
debit_card,1,rio claro,SP,5,delivered,fashion_bags_accessories,fortaleza,CE,2018,Aug,40
credit_card,9,lencois paulista,SP,5,delivered,health_beauty,carapicuiba,SP,2017,Mar,9
boleto,1,penapolis,SP,5,delivered,fashion_shoes,vicentinopolis,GO,2017,May,13
credit_card,6,sao paulo,SP,5,delivered,health_beauty,jacobina,BA,2018,Feb,14
credit_card,1,maringa,PR,5,delivered,computers_accessories,curvelo,MG,2018,Jan,27
credit_card,2,sao paulo,SP,4,delivered,sports_leisure,brasilia,DF,2018,Jul,13
credit_card,1,ibitinga,SP,4,delivered,bed_bath_table,mirassol,SP,2017,Jul,13
credit_card,1,santos,SP,5,delivered,auto,sorocaba,SP,2018,Aug,-1
credit_card,4,campo limpo paulista,SP,4,delivered,stationery,sao paulo,SP,2018,Jan,7
credit_card,4,mandirituba,PR,5,delivered,pet_shop,patos de minas,MG,2018,Jul,20
credit_card,4,campinas,SP,5,delivered,telephony,pocos de caldas,MG,2018,Feb,9
credit_card,1,maringa,PR,4,delivered,stationery,botucatu,SP,2018,Mar,15
boleto,1,sao paulo,SP,5,delivered,construction_tools_construction,rio claro,SP,2017,Oct,3
credit_card,8,ribeirao das neves,MG,5,canceled,housewares,vitoria,ES,2017,Feb,
credit_card,1,sete lagoas,MG,5,delivered,fashion_bags_accessories,ribeirao preto,SP,2017,Feb,27
credit_card,8,mogi guacu,SP,5,delivered,office_furniture,paraty,RJ,2018,Feb,5
credit_card,7,cascavel,PR,5,delivered,watches_gifts,sao paulo,SP,2018,Apr,24
credit_card,2,ponte nova,MG,4,delivered,sports_leisure,sao paulo,SP,2017,Sep,-1
credit_card,2,sao paulo,SP,5,delivered,stationery,sao paulo,SP,2017,Nov,12
credit_card,2,sao paulo,SP,5,delivered,cool_stuff,embu das artes,SP,2018,Apr,12
credit_card,10,praia grande,SP,5,delivered,home_appliances,carazinho,RS,2017,Nov,16
credit_card,8,rio de janeiro,RJ,5,delivered,sports_leisure,taiuva,SP,2018,Jul,13
credit_card,1,sao paulo,SP,5,delivered,health_beauty,rio de janeiro,RJ,2017,Mar,9
credit_card,1,sao paulo,SP,5,delivered,health_beauty,rio de janeiro,RJ,2017,Mar,9
credit_card,2,campinas,SP,1,processing,perfumery,presidente venceslau,SP,2017,Nov,
credit_card,1,ibitinga,SP,1,delivered,bed_bath_table,pouso alegre,MG,2018,Mar,22
credit_card,1,ibitinga,SP,1,delivered,bed_bath_table,pouso alegre,MG,2018,Mar,22
credit_card,4,curitiba,PR,1,delivered,sports_leisure,campo grande,MS,2017,Nov,13
credit_card,4,curitiba,PR,1,delivered,sports_leisure,campo grande,MS,2017,Nov,13
boleto,1,sao paulo,SP,5,delivered,electronics,belo horizonte,MG,2018,Jul,0
boleto,1,piracicaba,SP,1,delivered,bed_bath_table,belo horizonte,MG,2018,Jul,11
boleto,1,piracicaba,SP,1,delivered,bed_bath_table,belo horizonte,MG,2018,Jul,11
credit_card,10,riberao preto,SP,5,delivered,perfumery,caruaru,PE,2017,Jun,17
credit_card,3,belo horizonte,SP,5,delivered,perfumery,juruaia,MG,2018,Apr,9
credit_card,7,valinhos,SP,1,delivered,perfumery,campo grande,MS,2018,Mar,-30
credit_card,5,assis,SP,5,delivered,health_beauty,belo horizonte,MG,2018,Jan,21
credit_card,4,itaquaquecetuba,SP,5,delivered,health_beauty,osasco,SP,2018,Aug,4
boleto,1,sao paulo,SP,5,delivered,health_beauty,rio de janeiro,RJ,2017,Sep,5
credit_card,3,monte siao,MG,5,delivered,furniture_living_room,contagem,MG,2018,Jun,16
credit_card,3,ibitinga,SP,5,delivered,bed_bath_table,caieiras,SP,2018,Jul,8
credit_card,1,sao paulo,SP,4,delivered,electronics,jatai,GO,2018,May,18
voucher,1,sao paulo,SP,4,delivered,electronics,jatai,GO,2018,May,18
credit_card,1,sao paulo,SP,3,delivered,telephony,ouro preto,MG,2017,Nov,15
credit_card,1,sao paulo,SP,3,delivered,furniture_decor,campinas,SP,2018,Jan,6
boleto,1,sao paulo,SP,5,delivered,musical_instruments,trairi,CE,2018,Jan,16
boleto,1,poa,SP,5,delivered,bed_bath_table,biritiba-mirim,SP,2018,Jan,20
credit_card,1,sao paulo,SP,1,delivered,fashion_bags_accessories,volta redonda,RJ,2018,Mar,-10
credit_card,3,uberlandia,MG,5,delivered,housewares,rio de janeiro,RJ,2018,Jun,38
boleto,1,sao paulo,SP,5,delivered,watches_gifts,fruta de leite,MG,2017,Nov,7
credit_card,1,sao paulo,SP,2,delivered,audio,caraguatatuba,SP,2018,Jul,5
credit_card,1,cerqueira cesar,SP,5,delivered,health_beauty,apora,BA,2017,Mar,-13
credit_card,10,brusque,SC,2,delivered,bed_bath_table,belo horizonte,MG,2018,Mar,2
credit_card,3,guaruja,SP,5,delivered,perfumery,sao paulo,SP,2018,Apr,5
credit_card,10,rio claro,SP,5,delivered,garden_tools,araraquara,SP,2017,Jul,13
credit_card,4,sao paulo,SP,3,delivered,stationery,salvador,BA,2017,Jul,21
boleto,1,santos,SP,5,delivered,pet_shop,sorocaba,SP,2017,May,14
credit_card,5,sao paulo,SP,5,delivered,musical_instruments,pouso alegre,MG,2018,May,14
credit_card,6,formiga,MG,5,delivered,watches_gifts,anapolis,GO,2018,May,5
voucher,1,formiga,MG,5,delivered,watches_gifts,anapolis,GO,2018,May,5
boleto,1,sao paulo,SP,3,delivered,watches_gifts,sao paulo,SP,2017,Nov,8
credit_card,1,ibitinga,SP,5,delivered,bed_bath_table,pederneiras,SP,2018,Jul,1
credit_card,2,sao paulo,SP,5,delivered,auto,cruz alta,RS,2018,Apr,21
credit_card,9,ribeirao preto,SP,4,delivered,diapers_and_hygiene,campina grande,PB,2018,Jul,36
credit_card,3,timbo,SC,5,delivered,sports_leisure,montes claros,MG,2017,Mar,14
credit_card,4,sao joaquim da barra,SP,5,delivered,sports_leisure,niteroi,RJ,2017,Aug,17
credit_card,12,guarulhos,SP,5,delivered,small_appliances_home_oven_and_coffee,sao jose,SC,2018,May,11
credit_card,1,canoinhas,SC,5,delivered,sports_leisure,rio de janeiro,RJ,2018,Jan,7
credit_card,2,santo andre,SP,5,delivered,health_beauty,sao jose dos campos,SP,2017,Nov,9
credit_card,5,queimados,RJ,3,delivered,watches_gifts,juiz de fora,MG,2018,Aug,12
credit_card,2,cascavel,PR,5,delivered,consoles_games,sao paulo,SP,2017,Feb,11
credit_card,1,ribeirao preto,SP,5,delivered,sports_leisure,sao paulo,SP,2018,Feb,22
credit_card,1,praia grande,SP,5,delivered,home_appliances,sao paulo,SP,2018,Aug,-2
credit_card,1,sao paulo,SP,4,delivered,stationery,campinas,SP,2018,Jan,12
credit_card,1,belo horizonte,MG,5,delivered,computers_accessories,jaragua do sul,SC,2017,Apr,29
credit_card,3,aracatuba,SP,4,delivered,fashion_bags_accessories,sao sebastiao do maranhao,MG,2017,May,5
credit_card,9,formiga,MG,1,invoiced,health_beauty,belo horizonte,MG,2018,Mar,
boleto,1,porto alegre,RS,5,delivered,computers_accessories,sao bernardo do campo,SP,2017,May,11
credit_card,5,guariba,SP,5,delivered,watches_gifts,duque de caxias,RJ,2017,Sep,14
credit_card,3,sao paulo,SP,4,delivered,sports_leisure,goiania,GO,2017,Oct,13
credit_card,1,praia grande,SP,5,delivered,home_appliances,dourados,MS,2017,May,15
credit_card,1,praia grande,SP,5,delivered,home_appliances,dourados,MS,2017,May,15
credit_card,7,itaquaquecetuba,SP,4,delivered,office_furniture,montes claros,MG,2017,Mar,20
credit_card,1,brasilia,DF,4,delivered,computers_accessories,sao paulo,SP,2018,Aug,3
credit_card,10,sao paulo,SP,3,delivered,sports_leisure,ribeirao das neves,MG,2018,Apr,14
credit_card,10,sao paulo,SP,3,delivered,sports_leisure,ribeirao das neves,MG,2018,Apr,14
credit_card,10,sao paulo,SP,3,delivered,sports_leisure,ribeirao das neves,MG,2018,Apr,14
credit_card,10,sao paulo,SP,3,delivered,sports_leisure,ribeirao das neves,MG,2018,Apr,14
voucher,1,sao paulo,SP,5,delivered,furniture_decor,sao paulo,SP,2017,Apr,11
credit_card,1,sao paulo,SP,5,delivered,furniture_decor,sao paulo,SP,2017,Apr,11
voucher,1,sao paulo,SP,5,delivered,furniture_decor,sao paulo,SP,2017,Apr,11
credit_card,5,piracicaba,SP,5,delivered,bed_bath_table,sao paulo,SP,2017,Sep,12
credit_card,1,natal,RN,4,delivered,books_general_interest,natal,RN,2018,Jan,13
credit_card,2,dracena,SP,2,delivered,consoles_games,sao paulo,SP,2017,Sep,-1
boleto,1,itaquaquecetuba,SP,4,delivered,office_furniture,porto alegre,RS,2017,Jun,20
credit_card,2,piracicaba,SP,5,delivered,bed_bath_table,sao paulo,SP,2018,Mar,10
credit_card,1,ibitinga,SP,5,delivered,furniture_decor,piedade de caratinga,MG,2017,Jul,13
credit_card,1,ibitinga,SP,5,delivered,furniture_decor,piedade de caratinga,MG,2017,Jul,13
credit_card,5,rio do sul,SC,3,delivered,construction_tools_construction,marica,RJ,2018,Jun,27
boleto,1,sao paulo,SP,4,delivered,furniture_decor,pouso alegre,MG,2018,Apr,16
boleto,1,sao paulo,SP,4,delivered,furniture_decor,pouso alegre,MG,2018,Apr,16
credit_card,2,sao paulo,SP,5,delivered,health_beauty,mairipora,SP,2018,Aug,4
credit_card,8,piracicaba,SP,5,delivered,bed_bath_table,bauru,SP,2018,Feb,9
credit_card,4,andradas,SP,5,delivered,cool_stuff,varginha,MG,2017,Apr,22
credit_card,1,navegantes,SC,5,delivered,watches_gifts,candido mota,SP,2018,Apr,20
voucher,1,navegantes,SC,5,delivered,watches_gifts,candido mota,SP,2018,Apr,20
boleto,1,sao paulo,SP,5,delivered,bed_bath_table,santos,SP,2017,Oct,5
credit_card,2,borda da mata,MG,1,delivered,luggage_accessories,sao paulo,SP,2017,Jul,-10
boleto,1,riberao preto,SP,5,delivered,perfumery,atibaia,SP,2017,Apr,-1
credit_card,2,sao paulo,SP,1,shipped,auto,nova friburgo,RJ,2018,Mar,
credit_card,2,ibitinga,SP,1,delivered,bed_bath_table,sao paulo,SP,2017,Apr,-6
credit_card,1,sao paulo,SP,5,delivered,electronics,taubate,SP,2018,Jan,14
voucher,1,ibitinga,SP,5,delivered,bed_bath_table,brotas,SP,2017,Sep,8
voucher,1,ibitinga,SP,5,delivered,bed_bath_table,brotas,SP,2017,Sep,8
credit_card,1,ibitinga,SP,5,delivered,bed_bath_table,brotas,SP,2017,Sep,8
voucher,1,ibitinga,SP,5,delivered,bed_bath_table,brotas,SP,2017,Sep,8
credit_card,1,guariba,SP,5,delivered,audio,sao paulo,SP,2018,Apr,8
credit_card,2,sao luis,MA,5,delivered,health_beauty,cumaru,PE,2018,Aug,8
credit_card,7,itaquaquecetuba,SP,5,delivered,office_furniture,araguaina,TO,2017,Feb,13
credit_card,10,santa barbara d´oeste,SP,2,delivered,baby,florianopolis,SC,2018,Mar,10
credit_card,2,sao paulo,SP,4,delivered,health_beauty,sao paulo,SP,2017,Nov,10
credit_card,3,itaquaquecetuba,SP,1,delivered,auto,rio de janeiro,RJ,2018,May,17
credit_card,2,sao paulo,SP,5,delivered,telephony,caiana,MG,2017,May,9
credit_card,1,ibitinga,SP,5,delivered,bed_bath_table,agronomica,SC,2018,Jan,6
boleto,1,santo andre,SP,1,delivered,health_beauty,blumenau,SC,2017,Oct,13
credit_card,2,barueri,SP,5,delivered,watches_gifts,sao paulo,SP,2017,Oct,10
credit_card,1,atibaia,SP,5,delivered,auto,guarulhos,SP,2018,Jul,5
credit_card,8,sao paulo,SP,4,delivered,cool_stuff,vila velha,ES,2017,Oct,6
credit_card,2,presidente prudente,SP,1,delivered,perfumery,rio de janeiro,RJ,2017,Dec,-21
boleto,1,santos,SP,5,delivered,pet_shop,embu-guacu,SP,2017,Oct,5
credit_card,10,piracicaba,SP,5,delivered,bed_bath_table,araguari,MG,2018,Jan,20
credit_card,10,petropolis,RJ,1,delivered,health_beauty,tres lagoas,MS,2017,Dec,-14
credit_card,2,guarulhos,SP,5,delivered,furniture_decor,rio de janeiro,RJ,2017,Jun,16
credit_card,2,sao jose do rio preto,SP,2,delivered,garden_tools,dias d'avila,BA,2017,Nov,7
credit_card,2,sao jose do rio preto,SP,2,delivered,garden_tools,dias d'avila,BA,2017,Nov,7
credit_card,3,barueri,SP,5,delivered,auto,ponta grossa,PR,2018,Mar,2
credit_card,3,ribeirao pires,SP,4,delivered,sports_leisure,brasilia,DF,2018,May,6
boleto,1,uruguaiana,RS,5,delivered,health_beauty,sao paulo,SP,2017,Nov,14
credit_card,9,sao jose do rio preto,SP,5,delivered,garden_tools,ipora,PR,2018,Jun,19
boleto,1,sao jose do rio preto,SP,5,delivered,garden_tools,rio de janeiro,RJ,2017,Jul,15
credit_card,8,pedreira,SP,1,shipped,housewares,rio de janeiro,RJ,2018,Mar,
debit_card,1,sao paulo,SP,5,delivered,auto,sao paulo,SP,2018,Aug,4
boleto,1,sao paulo,SP,5,delivered,watches_gifts,valinhos,SP,2017,Sep,9
credit_card,2,piracicaba,SP,5,delivered,pet_shop,goiania,GO,2017,Aug,17
credit_card,4,sao paulo,SP,5,delivered,garden_tools,cachoeiras de macacu,RJ,2017,May,13
credit_card,8,sao paulo,SP,4,delivered,electronics,piumhii,MG,2018,Feb,20
credit_card,2,assis,SP,5,delivered,flowers,mesquita,RJ,2017,Nov,10
credit_card,1,sao paulo,SP,5,delivered,telephony,canoas,RS,2018,Jun,33
voucher,1,limeira,SP,5,delivered,agro_industry_and_commerce,itatiaia,RJ,2018,Jul,12
boleto,1,ibitinga,SP,5,delivered,bed_bath_table,sao jose do rio preto,SP,2018,Jan,15
boleto,1,curitiba,PR,5,delivered,luggage_accessories,sao paulo,SP,2018,Jan,19
credit_card,10,recife,PE,5,delivered,auto,encantado,RS,2018,Apr,18
credit_card,5,sao paulo,SP,5,delivered,furniture_decor,raposos,MG,2017,Aug,16
credit_card,5,sao paulo,SP,5,delivered,furniture_decor,raposos,MG,2017,Aug,16
credit_card,5,sao paulo,SP,5,delivered,furniture_decor,raposos,MG,2017,Aug,16
credit_card,5,sao paulo,SP,5,delivered,furniture_decor,raposos,MG,2017,Aug,16
credit_card,5,sao paulo,SP,5,delivered,furniture_decor,raposos,MG,2017,Aug,16
credit_card,5,sao paulo,SP,5,delivered,furniture_decor,raposos,MG,2017,Aug,16
credit_card,1,sao paulo,SP,5,delivered,food,maracaju,MS,2018,Aug,10
credit_card,1,assis,SP,5,delivered,health_beauty,itupeva,SP,2017,Dec,15
credit_card,5,andradas,SP,3,delivered,toys,juquitiba,SP,2017,Dec,25
credit_card,2,santa rita do sapucai,MG,5,delivered,pet_shop,salto,SP,2018,Jun,20
credit_card,1,sao paulop,SP,1,processing,food,itanhaem,SP,2017,Dec,
credit_card,3,ribeirao preto,SP,3,delivered,watches_gifts,correia pinto,SC,2018,May,15
credit_card,4,sao paulo,SP,5,delivered,market_place,teofilo otoni,MG,2017,Apr,16
credit_card,3,santo andre,SP,5,delivered,furniture_decor,guarulhos,SP,2018,Mar,7
credit_card,3,santo andre,SP,5,delivered,furniture_decor,guarulhos,SP,2018,Mar,7
credit_card,3,santo andre,SP,5,delivered,furniture_decor,guarulhos,SP,2018,Mar,7
voucher,1,sao paulo,SP,5,delivered,pet_shop,sao paulo,SP,2018,May,12
voucher,1,sao paulo,SP,5,delivered,pet_shop,sao paulo,SP,2018,May,12
credit_card,1,sao paulo,SP,5,delivered,pet_shop,sao paulo,SP,2018,May,12
boleto,1,mogi guacu,SP,4,delivered,office_furniture,diadema,SP,2018,Mar,5
credit_card,4,sao carlos,SP,5,delivered,construction_tools_construction,rio de janeiro,RJ,2018,Jul,13
credit_card,2,osasco,SP,4,delivered,toys,gurupi,TO,2018,Aug,10
credit_card,1,sao paulo,SP,4,delivered,sports_leisure,sao paulo,SP,2018,Apr,11
credit_card,1,sao paulo,SP,4,delivered,sports_leisure,sao paulo,SP,2018,Apr,11
voucher,1,piracicaba,SP,5,delivered,computers_accessories,luizlandia do oeste,MG,2018,Jan,6
voucher,1,piracicaba,SP,5,delivered,computers_accessories,luizlandia do oeste,MG,2018,Jan,6
boleto,1,salto,SP,1,delivered,garden_tools,santa ines,MA,2017,Nov,-4
boleto,1,salto,SP,1,delivered,garden_tools,santa ines,MA,2017,Nov,-4
boleto,1,salto,SP,1,delivered,garden_tools,santa ines,MA,2017,Nov,-4
boleto,1,salto,SP,1,delivered,garden_tools,santa ines,MA,2017,Nov,-4
credit_card,1,foz do iguacu,PR,4,invoiced,auto,morretes,PR,2017,Apr,
credit_card,4,belo horizonte,MG,4,delivered,computers_accessories,taboao da serra,SP,2018,Mar,-8
credit_card,3,suzano,SP,5,delivered,perfumery,urussanga,SC,2018,Jan,41
credit_card,3,sao paulo,SP,5,delivered,furniture_decor,salvador,BA,2017,May,13
boleto,1,bertioga,SP,1,delivered,computers_accessories,jatai,GO,2017,Jun,9
credit_card,2,sao paulo,SP,5,delivered,food,porto velho,RO,2018,Jul,14
credit_card,1,curitiba,PR,4,delivered,sports_leisure,barretos,SP,2018,Aug,13
credit_card,4,alfenas,MG,4,delivered,auto,taquarituba,SP,2018,May,17
credit_card,1,sao paulo,SP,5,delivered,electronics,rio de janeiro,RJ,2017,Nov,0
credit_card,7,sao jose do rio preto,SP,5,delivered,garden_tools,rio de janeiro,RJ,2017,Aug,17
boleto,1,curitiba,PR,4,delivered,furniture_decor,joinville,SC,2018,Aug,4
boleto,1,curitiba,PR,4,delivered,furniture_decor,joinville,SC,2018,Aug,4
credit_card,6,sao paulo,SP,5,delivered,watches_gifts,sao bernardo do campo,SP,2017,Dec,16
credit_card,2,maringa,PR,5,delivered,sports_leisure,rio de janeiro,RJ,2018,Jun,36
credit_card,2,maringa,PR,5,delivered,sports_leisure,rio de janeiro,RJ,2018,Jun,36
credit_card,2,maringa,PR,5,delivered,sports_leisure,rio de janeiro,RJ,2018,Jun,36
credit_card,2,maringa,PR,5,delivered,sports_leisure,rio de janeiro,RJ,2018,Jun,36
boleto,1,belo horizonte,MG,2,delivered,computers_accessories,foz do iguacu,PR,2017,Jan,42
credit_card,1,assis,SP,5,delivered,health_beauty,sao paulo,SP,2017,Oct,9
credit_card,2,sao paulo,SP,5,delivered,health_beauty,campinas,SP,2017,May,4
credit_card,4,navegantes,SC,3,delivered,health_beauty,sao paulo,SP,2018,Jun,22
credit_card,4,birigui,SP,3,delivered,health_beauty,sao paulo,SP,2018,Jun,22
credit_card,1,sao paulo,SP,5,delivered,baby,sao paulo,SP,2018,May,4
credit_card,1,sao jose do rio preto,SP,4,delivered,garden_tools,sao bernardo do campo,SP,2017,Aug,15
credit_card,1,sao jose do rio preto,SP,4,delivered,garden_tools,sao bernardo do campo,SP,2017,Aug,15
boleto,1,jarinu,SP,5,delivered,housewares,diadema,SP,2018,May,9
boleto,1,santo andre,SP,5,delivered,market_place,manaus,AM,2017,Nov,7
credit_card,1,sao paulo,SP,4,delivered,housewares,gramado,RS,2018,May,25
credit_card,2,campo limpo paulista,SP,5,delivered,stationery,sao paulo,SP,2017,Dec,14
credit_card,8,ibitinga,SP,1,delivered,bed_bath_table,belo horizonte,MG,2017,Jul,14
credit_card,8,sao paulo,SP,1,delivered,cool_stuff,belo horizonte,MG,2017,Jul,14
credit_card,4,maua,SP,3,delivered,garden_tools,sao paulo,SP,2017,Mar,17
boleto,1,recife,PE,1,delivered,computers_accessories,itajuba,MG,2018,Mar,17
boleto,1,recife,PE,1,delivered,computers_accessories,itajuba,MG,2018,Mar,17
credit_card,1,sao paulo,SP,5,delivered,stationery,cuiaba,MT,2018,Jul,10
credit_card,1,sao paulo,SP,5,delivered,stationery,cuiaba,MT,2018,Jul,10
voucher,1,mogi guacu,SP,5,delivered,office_furniture,suzano,SP,2018,Jun,13
credit_card,2,mogi guacu,SP,5,delivered,office_furniture,suzano,SP,2018,Jun,13
credit_card,6,petropolis,RJ,1,delivered,health_beauty,paracatu,MG,2018,Mar,-42
credit_card,1,caucaia,CE,4,delivered,food,frecheirinha,CE,2017,Apr,11
credit_card,8,guariba,SP,4,delivered,watches_gifts,barreiros,PE,2018,Feb,20
credit_card,1,sao paulo,SP,5,delivered,toys,sao paulo,SP,2018,Apr,14
credit_card,2,lauro de freitas,BA,5,delivered,telephony,belo horizonte,MG,2017,Nov,9
credit_card,10,navegantes,SC,5,delivered,watches_gifts,campinas,SP,2018,Jan,10
credit_card,3,garulhos,SP,3,delivered,housewares,santa maria,RS,2018,Jul,12
credit_card,3,garulhos,SP,3,delivered,housewares,santa maria,RS,2018,Jul,12
credit_card,3,garulhos,SP,3,delivered,housewares,santa maria,RS,2018,Jul,12
boleto,1,recife,PE,1,delivered,computers_accessories,teresopolis,RJ,2018,May,40
boleto,1,recife,PE,1,delivered,computers_accessories,teresopolis,RJ,2018,May,40
credit_card,6,sao paulo,SP,5,delivered,toys,santa helena de goias,GO,2017,Oct,14
credit_card,1,sarandi,PR,5,invoiced,computers_accessories,sao paulo,SP,2018,May,
credit_card,6,guariba,SP,3,delivered,watches_gifts,araxa,MG,2018,Mar,2
credit_card,1,sao paulo,SP,5,delivered,books_imported,sao paulo,SP,2018,May,8
boleto,1,sao paulo,SP,5,delivered,watches_gifts,rio claro,SP,2018,Jun,6
credit_card,3,ibitinga,SP,5,delivered,bed_bath_table,sao jose do rio preto,SP,2018,Mar,13
credit_card,6,guarulhos,SP,5,delivered,construction_tools_construction,curitiba,PR,2018,May,15
debit_card,1,araguari,MG,5,delivered,consoles_games,sao cristovao,SE,2017,Nov,3
debit_card,1,araguari,MG,5,delivered,consoles_games,sao cristovao,SE,2017,Nov,3
boleto,1,santo andre,SP,1,delivered,perfumery,sao paulo,SP,2017,May,-5
credit_card,1,maringa,PR,4,delivered,computers_accessories,porto alegre,RS,2018,Jun,20
boleto,1,limeira,SP,5,delivered,costruction_tools_garden,santos,SP,2018,Jul,2
boleto,1,itatiba,SP,5,delivered,computers_accessories,dom aquino,MT,2017,Nov,14
boleto,1,sao paulo,SP,5,delivered,computers_accessories,itatiba,SP,2017,Aug,7
credit_card,2,garca,SP,2,delivered,books_general_interest,sao paulo,SP,2018,Jul,-7
credit_card,1,ibitinga,SP,5,delivered,baby,rio de janeiro,RJ,2018,Aug,3
voucher,1,ibitinga,SP,5,delivered,baby,rio de janeiro,RJ,2018,Aug,3
credit_card,1,jacarei,SP,5,delivered,telephony,brasilia,DF,2017,Sep,7
credit_card,1,jacarei,SP,5,delivered,telephony,brasilia,DF,2017,Sep,7
credit_card,5,itaquaquecetuba,SP,3,delivered,office_furniture,venda nova do imigrante,ES,2017,Oct,9
credit_card,5,itaquaquecetuba,SP,3,delivered,office_furniture,venda nova do imigrante,ES,2017,Oct,9
credit_card,1,rio de janeiro,RJ,5,delivered,pet_shop,presidente prudente,SP,2018,Aug,10
credit_card,1,ibitinga,SP,5,delivered,bed_bath_table,votorantim,SP,2017,Sep,6
voucher,1,ibitinga,SP,5,delivered,bed_bath_table,votorantim,SP,2017,Sep,6
boleto,1,jacarei,SP,5,delivered,construction_tools_construction,sao bernardo do campo,SP,2018,Mar,3
credit_card,10,rio de janeiro,RJ,3,delivered,toys,sao jose dos campos,SP,2018,Jan,-2
credit_card,1,sao paulo,SP,5,delivered,auto,sao luis,MA,2018,Feb,18
credit_card,5,sao jose do rio preto,SP,1,delivered,sports_leisure,nova iguacu,RJ,2017,Dec,-2
credit_card,5,sao jose do rio preto,SP,1,delivered,sports_leisure,nova iguacu,RJ,2017,Dec,-2
credit_card,5,sao jose do rio preto,SP,1,delivered,sports_leisure,nova iguacu,RJ,2017,Dec,-2
credit_card,1,praia grande,SP,4,delivered,drinks,rio doce,MG,2017,Oct,1
credit_card,1,praia grande,SP,4,delivered,drinks,rio doce,MG,2017,Oct,1
credit_card,5,santo andre,SP,5,delivered,perfumery,sao bernardo do campo,SP,2018,Jan,14
credit_card,2,apucarana,PR,5,delivered,perfumery,rio de janeiro,RJ,2017,Oct,12
credit_card,1,jacarei,SP,5,delivered,sports_leisure,montes claros,MG,2018,Mar,7
boleto,1,santo andre,SP,3,delivered,health_beauty,franca,SP,2017,Sep,8
credit_card,7,sumare,SP,5,delivered,watches_gifts,francisco morato,SP,2017,Sep,11
credit_card,3,sao jose dos campos,SP,5,delivered,computers_accessories,campinas,SP,2018,Feb,0
boleto,1,sao paulo,SP,4,delivered,housewares,caxias do sul,RS,2017,Aug,12
credit_card,1,guarulhos,SP,5,delivered,stationery,sao paulo,SP,2018,Feb,9
credit_card,2,descalvado,SP,1,delivered,toys,campos dos goytacazes,RJ,2017,Dec,-7
credit_card,6,araguari,MG,3,delivered,housewares,sao paulo,SP,2017,Aug,14
credit_card,6,araguari,MG,3,delivered,housewares,sao paulo,SP,2017,Aug,14
credit_card,6,araguari,MG,3,delivered,housewares,sao paulo,SP,2017,Aug,14
credit_card,1,curitiba,SP,4,delivered,bed_bath_table,goiania,GO,2017,Sep,13
credit_card,7,florianopolis,SC,5,delivered,musical_instruments,igarapava,SP,2017,Dec,15
boleto,1,guarulhos,SP,5,delivered,stationery,sao paulo,SP,2018,Aug,3
boleto,1,sao paulo,SP,1,delivered,pet_shop,sao pedro da aldeia,RJ,2017,Oct,-6
credit_card,2,sao paulo,SP,1,delivered,perfumery,sao caetano do sul,SP,2018,May,21
credit_card,4,capivari,SP,5,delivered,air_conditioning,iraquara,BA,2017,Sep,13
credit_card,8,uberlandia,MG,2,delivered,housewares,sao paulo,SP,2018,Mar,13
credit_card,10,salto,SP,5,delivered,health_beauty,florianopolis,SC,2017,Nov,5
boleto,1,ribeirao preto,SP,5,delivered,health_beauty,juiz de fora,MG,2017,Mar,0
credit_card,6,sao carlos,SP,1,delivered,sports_leisure,armacao dos buzios,RJ,2018,Jan,1
credit_card,1,penapolis,SP,4,delivered,auto,nova friburgo,RJ,2018,Feb,0
boleto,1,ibitinga,SP,3,delivered,bed_bath_table,valinhos,SP,2017,Nov,7
debit_card,1,belo horizonte,MG,4,delivered,computers_accessories,niteroi,RJ,2018,Aug,13
boleto,1,sao  paulo,SP,2,delivered,sports_leisure,balsas,MA,2018,Mar,-5
credit_card,4,ibitinga,SP,5,delivered,home_confort,trancoso,BA,2017,Aug,11
